cell_id	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
cell_200	2	-	-	-	-	-	-	-	-	-	-	2
cell_201	-	-	-	-	-	-	-	-	-	-	-	2
cell_202	-	-	-	-	-	-	-	-	-	-	-	2
cell_203	2	-	-	-	-	-	-	-	-	-	-	2
cell_204	-	-	-	-	-	-	-	-	-	-	-	2
cell_205	2	-	-	-	-	-	-	-	-	-	-	2
cell_206	2	-	-	-	-	-	-	-	-	-	-	2
cell_207	-	-	-	-	-	-	-	-	-	-	-	-
cell_208	2	-	-	-	-	-	-	-	-	-	-	2
cell_209	-	-	-	-	-	-	-	-	-	-	-	2
cell_210	2	-	-	-	-	-	-	-	-	-	-	2
cell_211	2	-	-	-	-	-	-	-	-	-	-	2
cell_212	2	-	-	-	-	-	-	-	-	-	-	2
cell_213	2	-	-	-	-	-	-	-	-	-	-	10
cell_214	-	-	-	-	-	-	-	-	-	-	-	-
cell_215	-	-	-	-	-	-	-	-	-	-	-	0
cell_216	-	-	-	-	-	-	-	-	-	-	-	0
cell_217	2	-	-	-	-	-	-	-	-	-	-	3
cell_218	2	-	-	-	-	-	-	-	-	-	-	4
cell_219	2	-	-	-	-	-	-	-	-	-	-	3
cell_220	2	-	-	-	-	-	-	-	-	-	-	2
cell_221	2	-	-	-	-	-	-	-	-	-	-	-
cell_222	2	-	-	-	-	-	-	-	-	-	-	-
cell_223	2	-	-	-	-	-	-	-	-	-	-	2
cell_224	2	-	-	-	-	-	-	-	-	-	-	-
cell_225	2	-	-	-	-	-	-	-	-	-	-	5
cell_226	2	-	-	-	-	-	-	-	-	-	-	-
cell_227	2	-	-	-	-	-	-	-	-	-	-	5
cell_228	-	-	-	-	-	-	-	-	-	-	-	5
cell_229	2	-	-	-	-	-	-	-	-	-	-	5
cell_230	-	-	-	-	-	-	-	-	-	-	-	-
cell_231	-	-	-	-	-	-	-	-	-	-	-	-
cell_232	-	-	-	-	-	-	-	-	-	-	-	5
cell_233	2	-	-	-	-	-	-	-	-	-	-	-
cell_234	2	-	-	-	-	-	-	-	-	-	-	5
cell_235	-	-	-	-	-	-	-	-	-	-	-	-
cell_236	-	-	-	-	-	-	-	-	-	-	-	5
cell_237	-	-	-	-	-	-	-	-	-	-	-	5
cell_238	-	-	-	-	-	-	-	-	-	-	-	-
cell_239	2	-	-	-	-	-	-	-	-	-	-	-
cell_240	2	-	-	-	-	-	-	-	-	-	-	-
cell_241	2	-	-	-	-	-	-	-	-	-	-	0
cell_242	-	-	-	-	-	-	-	-	-	-	-	-
cell_243	2	-	-	-	-	-	-	-	-	-	-	3
cell_244	2	-	-	-	-	-	-	-	-	-	-	0
cell_245	-	-	-	-	-	-	-	-	-	-	-	2
cell_246	-	-	-	-	-	-	-	-	-	-	-	2
cell_247	-	-	-	-	-	-	-	-	-	-	-	2
cell_248	-	-	-	-	-	-	-	-	-	-	-	2
cell_249	2	-	-	-	-	-	-	-	-	-	-	3
cell_250	-	-	-	-	-	-	-	-	-	-	-	-
cell_251	-	-	-	-	-	-	-	-	-	-	-	-
cell_252	-	-	-	-	-	-	-	-	-	-	-	3
cell_253	2	-	-	-	-	-	-	-	-	-	-	-
cell_254	-	-	-	-	-	-	-	-	-	-	-	0
cell_255	-	-	-	-	-	-	-	-	-	-	-	0
cell_256	2	-	-	-	-	-	-	-	-	-	-	2
cell_257	-	0	0	4	2	-	-	2	5	5	-	5
cell_258	2	0	0	4	2	-	-	-	5	5	5	-
cell_259	-	0	0	-	2	2	5	2	5	5	5	5
cell_260	-	0	-	4	2	2	5	2	5	5	5	5
cell_261	-	0	-	4	2	2	5	2	5	-	5	5
cell_262	2	0	0	-	2	2	-	2	-	5	5	-
cell_263	-	-	2	4	2	2	5	2	5	-	-	-
cell_264	2	0	-	4	-	2	5	-	5	-	5	5
cell_265	2	0	2	-	2	2	5	2	5	5	5	5
cell_266	-	-	-	-	2	2	5	2	5	5	-	5
cell_267	-	0	2	-	2	-	-	2	5	-	5	-
cell_268	2	-	-	4	2	2	5	2	5	5	5	5
cell_269	2	-	-	-	-	2	-	2	5	5	5	5
cell_270	2	-	-	4	2	2	5	2	5	-	5	5
cell_271	2	-	-	4	-	2	5	2	5	5	5	-
cell_272	2	-	2	4	-	-	5	-	-	-	5	5
cell_273	-	5	2	-	-	-	5	2	5	0	5	5
cell_274	-	0	2	4	2	-	5	2	5	0	5	5
cell_275	-	19	2	-	2	2	-	2	5	0	5	5
cell_276	2	19	-	-	-	2	-	2	-	0	-	-
cell_277	2	0	2	-	2	-	5	-	5	0	5	5
cell_278	2	0	-	4	2	2	5	2	-	-	5	5
cell_279	2	4	2	4	-	2	5	-	5	0	5	5
cell_280	2	-	2	-	-	-	5	2	5	-	-	-
cell_281	2	0	2	4	2	2	-	-	5	-	5	5
cell_282	2	-	2	4	2	2	5	-	5	0	-	5
cell_283	2	0	2	4	2	2	-	-	5	0	5	5
cell_284	2	-	2	4	2	2	5	2	5	0	5	5
cell_285	-	2	-	-	2	2	5	2	5	2	-	5
cell_286	2	-	-	4	2	2	5	-	5	-	5	5
cell_287	2	2	-	4	2	2	5	-	-	2	5	5
cell_288	2	2	2	-	-	2	5	-	5	-	5	5
cell_289	2	3	3	4	2	-	5	2	5	0	-	-
cell_290	2	3	3	4	2	2	-	2	5	-	5	2
cell_291	2	3	-	-	-	-	-	2	-	3	5	3
cell_292	-	-	3	4	2	2	5	2	5	-	-	3
cell_293	2	-	0	4	-	2	5	2	-	3	-	0
cell_294	-	3	0	4	2	2	5	-	5	3	5	0
cell_295	-	3	5	-	2	2	5	2	-	-	5	-
cell_296	-	3	5	4	-	-	-	2	5	0	5	3
cell_297	-	3	0	2	2	2	5	-	5	-	5	0
cell_298	2	-	0	2	-	2	-	2	-	2	-	0
cell_299	2	3	3	0	-	2	5	2	5	-	5	3
cell_300	2	3	-	8	2	2	-	2	5	2	5	-
cell_301	2	3	4	0	2	2	-	2	5	-	-	-
cell_302	2	3	4	-	2	2	5	2	5	2	5	0
cell_303	-	3	-	0	2	2	-	2	-	-	-	0
cell_304	2	-	2	-	-	2	5	2	-	2	-	2
cell_305	-	-	2	-	2	2	-	-	5	-	5	2
cell_306	-	-	0	3	-	-	-	2	-	9	5	2
cell_307	2	3	0	3	2	2	-	2	5	9	-	-
cell_308	2	3	-	-	2	2	-	2	-	9	5	-
cell_309	-	3	0	3	2	-	5	2	-	5	5	-
cell_310	-	3	13	3	2	2	5	2	5	5	-	5
cell_311	2	3	0	-	2	-	5	2	5	5	5	0
cell_312	-	3	-	3	-	2	5	2	5	5	5	-
cell_313	2	-	-	-	-	2	5	-	-	5	-	-
cell_314	-	3	-	-	2	2	5	-	-	5	-	-
cell_315	2	-	2	2	2	-	5	2	5	-	5	2
cell_316	2	3	2	2	2	2	5	2	-	5	5	2
cell_317	2	3	0	-	-	-	5	-	-	5	5	2
cell_318	2	-	-	2	-	-	-	-	-	5	5	2
cell_319	2	-	2	2	2	2	5	2	-	5	-	2
cell_320	2	3	-	2	2	-	5	2	5	5	-	-
cell_321	2	2	2	3	2	-	-	2	5	2	5	-
cell_322	2	2	2	3	-	2	5	2	-	-	-	0
cell_323	2	2	-	3	2	2	-	2	-	2	5	2
cell_324	2	-	2	-	2	-	-	2	-	-	5	0
cell_325	-	-	2	-	-	2	5	2	5	2	5	2
cell_326	-	2	2	-	2	2	5	2	5	2	5	-
cell_327	2	2	2	-	2	2	5	2	5	2	-	2
cell_328	2	2	-	-	2	-	-	2	-	2	5	-
cell_329	2	2	-	-	2	2	-	2	5	2	5	2
cell_330	2	2	2	-	-	2	-	2	5	2	5	2
cell_331	-	-	2	3	2	2	5	2	5	-	5	2
cell_332	-	-	-	3	2	2	5	2	-	2	5	2
cell_333	2	-	-	3	2	2	5	-	-	2	-	0
cell_334	-	2	-	3	2	2	-	2	5	-	5	0
cell_335	2	2	2	3	2	-	5	-	5	2	5	-
cell_336	2	2	2	3	-	2	5	2	5	2	5	0
cell_337	2	5	-	3	2	2	-	2	-	2	5	2
cell_338	2	0	2	3	2	2	5	2	5	2	5	2
cell_339	2	0	2	3	2	2	5	2	5	-	-	2
cell_340	2	0	-	3	2	2	5	-	5	2	5	2
cell_341	2	-	2	-	2	2	5	2	-	2	5	2
cell_342	-	-	2	0	2	-	5	2	5	-	5	2
cell_343	-	-	-	0	2	2	-	2	-	2	5	2
cell_344	2	0	-	0	2	2	5	-	-	2	5	-
cell_345	2	4	2	5	2	2	-	2	-	2	-	-
cell_346	2	4	2	-	2	2	5	2	5	2	5	2
cell_347	2	-	2	5	2	2	5	2	5	2	5	2
cell_348	2	4	2	5	2	2	5	-	5	2	5	2
cell_349	2	4	-	0	2	2	-	-	5	-	-	2
cell_350	2	-	-	0	2	2	-	2	-	2	-	2
cell_351	2	4	2	-	-	2	5	2	5	2	5	-
cell_352	2	4	2	0	2	2	5	2	5	2	-	2
cell_353	2	5	-	2	2	2	5	-	-	-	5	-
cell_354	2	5	2	-	2	2	-	2	5	2	5	15
cell_355	2	5	-	2	-	2	-	2	5	-	5	15
cell_356	2	5	2	2	2	2	-	2	5	2	-	15
cell_357	-	0	2	2	2	2	5	2	5	2	5	16
cell_358	2	5	2	2	2	2	-	2	-	2	-	16
cell_359	2	14	-	2	2	2	5	2	5	-	5	0
cell_360	-	14	2	-	2	2	5	2	5	-	5	0
cell_361	2	-	2	2	2	2	5	2	-	2	-	0
cell_362	2	2	-	2	-	-	5	-	5	-	-	0
cell_363	-	2	2	2	2	2	5	2	-	2	-	0
cell_364	2	2	2	2	2	2	5	-	-	2	5	-
cell_365	2	-	2	2	2	2	5	2	-	-	5	2
cell_366	-	-	2	2	2	-	-	2	-	-	5	2
cell_367	2	-	-	2	2	2	5	2	5	2	5	-
cell_368	-	-	2	2	2	2	5	2	-	2	5	2
cell_369	-	3	-	0	2	2	5	2	5	2	5	5
cell_370	-	3	-	0	2	-	-	2	-	-	5	5
cell_371	-	-	2	-	-	-	5	2	-	2	5	5
cell_372	2	3	2	0	2	-	5	-	-	-	5	5
cell_373	-	-	2	0	2	2	5	-	-	2	5	5
cell_374	2	0	2	0	2	2	5	-	5	-	5	5
cell_375	2	0	2	0	2	2	-	-	5	2	5	5
cell_376	-	0	-	0	-	-	5	2	5	2	5	5
cell_377	2	0	2	-	2	-	5	-	-	2	5	-
cell_378	2	0	2	0	2	2	5	2	5	2	5	5
cell_379	2	19	2	0	2	2	5	2	-	-	5	-
cell_380	2	5	-	0	-	-	-	2	5	2	5	5
cell_381	2	0	-	-	2	-	-	-	-	2	5	-
cell_382	2	-	2	0	2	-	-	-	-	2	-	5
cell_383	2	-	2	5	-	2	5	-	5	2	5	-
cell_384	2	2	2	-	-	2	-	2	5	-	-	-
cell_385	2	0	-	5	2	2	5	2	-	42	-	4
cell_386	2	0	-	5	-	-	5	2	5	0	-	4
cell_387	2	-	3	-	2	2	5	2	-	0	2	4
cell_388	2	-	-	5	2	-	5	2	-	0	2	4
cell_389	2	0	3	5	2	-	5	-	5	0	-	-
cell_390	-	8	3	-	2	2	5	2	5	-	2	-
cell_391	2	-	3	5	-	2	5	2	5	2	2	4
cell_392	-	0	3	-	2	2	-	2	5	3	2	4
cell_393	2	0	3	-	-	2	-	2	-	0	2	4
cell_394	2	0	3	5	2	2	5	2	5	0	2	4
cell_395	-	2	3	5	-	2	5	2	5	0	2	4
cell_396	2	2	-	-	2	-	5	-	5	-	-	4
cell_397	2	-	3	5	2	2	5	2	5	0	2	4
cell_398	2	0	-	5	2	2	5	2	5	0	2	4
cell_399	-	-	-	5	2	-	5	-	5	3	-	4
cell_400	2	0	3	5	2	2	5	2	-	3	-	4
cell_401	2	3	3	-	2	-	5	2	5	2	-	4
cell_402	2	-	-	-	2	-	5	2	5	2	-	4
cell_403	2	2	3	5	2	2	5	2	5	2	-	4
cell_404	-	-	3	-	2	2	5	2	-	-	-	4
cell_405	2	0	3	5	-	2	5	-	5	2	2	4
cell_406	-	0	3	5	2	2	5	2	5	2	2	4
cell_407	2	5	3	5	-	2	5	-	-	2	2	4
cell_408	2	0	-	5	-	2	5	-	5	2	2	4
cell_409	2	-	3	5	2	-	5	-	5	0	2	4
cell_410	2	-	3	5	2	2	-	2	5	-	2	-
cell_411	2	0	3	5	2	-	5	2	-	-	-	-
cell_412	-	-	3	5	-	-	5	2	5	0	2	4
cell_413	2	-	3	5	2	2	-	2	5	-	2	4
cell_414	2	2	3	-	2	2	5	2	5	4	-	4
cell_415	2	0	-	5	2	2	5	-	-	4	-	4
cell_416	-	0	3	5	-	2	5	2	5	-	2	-
cell_417	2	-	3	-	2	2	-	2	-	2	-	4
cell_418	2	4	3	5	2	2	5	-	-	-	2	4
cell_419	-	2	3	5	-	2	5	-	5	0	2	-
cell_420	2	2	-	5	2	-	5	2	5	0	2	4
cell_421	2	0	3	-	2	-	5	-	-	-	2	-
cell_422	2	-	3	5	-	2	-	2	-	0	-	4
cell_423	2	2	3	5	2	2	-	2	-	-	2	4
cell_424	2	-	-	-	2	2	5	-	-	-	-	4
cell_425	-	-	-	-	2	2	-	2	5	0	2	4
cell_426	2	9	3	-	-	2	5	2	-	2	2	4
cell_427	2	9	3	-	2	2	5	2	5	0	2	4
cell_428	2	9	3	5	2	2	5	2	5	-	2	4
cell_429	2	9	3	-	2	2	5	-	5	0	-	4
cell_430	2	9	3	5	2	-	-	2	-	0	-	-
cell_431	2	9	3	5	2	2	5	2	-	-	2	4
cell_432	2	-	3	5	2	2	5	-	5	0	2	-
cell_433	2	2	-	5	2	2	5	-	5	0	-	4
cell_434	2	-	-	-	2	-	-	-	5	-	2	-
cell_435	2	2	3	5	-	2	5	-	5	0	-	-
cell_436	2	2	3	5	2	-	5	2	5	0	2	4
cell_437	2	2	3	5	2	2	5	2	5	2	-	4
cell_438	2	2	3	-	2	2	5	-	5	2	2	-
cell_439	-	0	3	-	2	2	5	-	5	-	2	-
cell_440	2	-	3	5	-	2	5	2	5	2	2	4
cell_441	2	4	-	-	2	2	5	2	-	0	2	-
cell_442	2	4	3	-	2	2	5	-	5	0	-	4
cell_443	-	2	3	-	2	2	5	2	5	4	2	-
cell_444	2	0	3	-	2	-	5	2	5	0	2	4
cell_445	2	5	3	5	2	2	5	2	5	2	2	4
cell_446	2	-	3	-	2	2	-	2	5	2	-	4
cell_447	2	-	3	-	2	2	5	2	5	-	-	4
cell_448	-	2	-	5	-	2	5	2	-	0	-	-
cell_449	2	2	3	5	2	-	5	2	-	5	2	-
cell_450	2	2	3	-	-	2	5	2	5	-	2	4
cell_451	-	2	3	-	2	2	5	2	5	2	2	4
cell_452	2	2	-	-	-	-	5	2	5	2	2	4
cell_453	2	2	3	5	2	2	-	2	-	5	2	4
cell_454	2	2	3	5	-	-	5	2	-	-	-	4
cell_455	2	2	3	5	-	2	5	2	5	0	2	4
cell_456	-	-	-	-	-	-	5	2	-	0	2	-
cell_457	-	-	-	5	-	-	5	2	-	0	2	4
cell_458	2	2	3	5	2	2	5	2	-	5	2	4
cell_459	-	-	3	5	2	-	5	2	-	0	2	4
cell_460	2	2	3	5	-	2	5	2	5	-	2	-
cell_461	2	2	-	-	2	-	5	2	5	0	2	4
cell_462	-	-	-	-	-	-	-	2	-	0	2	4
cell_463	2	-	3	-	2	2	5	2	-	-	2	4
cell_464	2	2	3	5	2	2	-	-	-	0	2	-
cell_465	2	0	-	5	2	-	-	2	5	-	2	4
cell_466	2	-	-	5	2	2	5	2	5	2	2	4
cell_467	2	-	-	5	2	2	-	2	-	-	2	4
cell_468	2	2	3	5	-	2	-	2	-	-	-	-
cell_469	2	0	3	5	2	-	5	-	5	2	2	4
cell_470	-	0	-	5	-	2	5	2	-	2	-	-
cell_471	2	-	-	-	-	2	5	2	-	2	2	4
cell_472	2	-	3	5	2	2	5	-	-	-	2	4
cell_473	-	2	3	-	-	2	-	2	5	2	-	4
cell_474	-	-	3	5	-	-	-	2	5	2	-	-
cell_475	-	0	-	5	2	2	5	2	5	2	2	4
cell_476	-	0	3	5	2	2	-	2	-	2	2	-
cell_477	2	12	-	5	2	2	5	2	5	2	2	4
cell_478	2	12	-	5	-	-	5	2	5	-	-	4
cell_479	2	12	3	5	2	-	5	-	5	2	2	-
